Bin ID	Method	Tax	Tax 16S	Length	GC perc	Num contigs	Disparity	Completeness	Contamination	Strain het	Coverage 100	TPM 100	Coverage 102	TPM 102	Coverage 104	TPM 104	Coverage 106	TPM 106	Coverage 108	TPM 108	Coverage 110	TPM 110	Coverage 11	TPM 11	Coverage 123	TPM 123	Coverage 124	TPM 124	Coverage 125	TPM 125	Coverage 126	TPM 126	Coverage 127	TPM 127	Coverage 128	TPM 128	Coverage 129	TPM 129	Coverage 130	TPM 130	Coverage 131	TPM 131	Coverage 132	TPM 132	Coverage 133	TPM 133	Coverage 134	TPM 134	Coverage 13	TPM 13	Coverage 15	TPM 15	Coverage 17	TPM 17	Coverage 19	TPM 19	Coverage 1	TPM 1	Coverage 21	TPM 21	Coverage 23	TPM 23	Coverage 25	TPM 25	Coverage 27	TPM 27	Coverage 29	TPM 29	Coverage 31	TPM 31	Coverage 44	TPM 44	Coverage 45	TPM 45	Coverage 46	TPM 46	Coverage 47	TPM 47	Coverage 48	TPM 48	Coverage 49	TPM 49	Coverage 4	TPM 4	Coverage 50	TPM 50	Coverage 51	TPM 51	Coverage 52	TPM 52	Coverage 53	TPM 53	Coverage 54	TPM 54	Coverage 55	TPM 55	Coverage 80	TPM 80	Coverage 83	TPM 83	Coverage 88	TPM 88	Coverage 90	TPM 90	Coverage 92	TPM 92	Coverage 94	TPM 94	Coverage 96	TPM 96	Coverage 98	TPM 98	Coverage 9	TPM 9
MAG_082	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae		2181781	43.42	477	0.031	83.6	1.72	62.5	1.067	296.698	4.614	1144.767	5.678	1795.847	3.954	1036.856	7.117	2063.181	8.651	2663.741	5.949	1440.0	0.842	257.389	1.189	367.562	0.948	316.048	1.15	365.106	0.851	253.839	0.994	315.955	0.717	241.18	0.78	247.282	1.375	444.69	0.971	341.373	1.27	429.374	1.378	427.534	3.309	1038.307	4.825	1233.189	7.162	1994.443	9.321	2272.61	5.185	6209.702	0.907	225.326	3.995	889.623	9.134	2611.609	14.825	3844.831	8.812	2337.396	7.984	2479.672	0.834	249.183	0.761	240.923	0.89	282.834	1.341	383.711	1.21	367.787	0.874	257.28	1.708	1873.028	0.565	228.055	1.108	395.988	0.904	244.346	1.082	312.399	0.694	220.3	0.761	234.845	5.498	6052.97	2.594	3075.009	2.15	497.528	4.304	1230.976	1.956	620.728	3.984	952.137	4.306	1439.388	8.909	2860.371	5.046	1561.858
MAG_083	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		2130902	48.93	162	0.165	89.82	3.81	4.88	0.56	155.627	0.801	198.6	0.999	315.967	0.809	211.944	0.879	254.634	1.179	362.63	2.359	570.878	1.29	394.155	1.528	472.527	1.952	650.298	1.831	580.917	1.405	418.503	1.974	626.915	0.981	329.897	1.333	422.688	1.692	546.818	1.665	584.923	1.653	558.931	2.333	723.636	2.433	762.848	3.578	913.96	2.001	556.882	2.377	579.509	1.417	1697.032	0.592	146.975	1.245	277.266	1.803	515.351	3.165	820.28	1.896	502.694	2.127	660.557	2.293	685.111	1.64	518.922	1.948	618.464	3.256	931.306	3.119	947.675	2.317	681.522	0.654	717.262	0.863	348.368	1.048	374.274	2.444	660.42	2.873	828.947	2.53	803.066	1.861	573.975	1.646	1811.167	0.882	1045.263	0.723	167.363	1.1	314.29	0.607	192.636	1.12	267.482	0.891	297.648	1.072	344.049	1.733	536.153
MAG_084	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		1787924	57.06	83	0.0	82.66	0.03	100.0	0.111	30.758	0.262	65.087	0.37	116.999	0.292	76.626	0.334	96.76	0.253	77.727	0.404	97.794	2.72	830.526	3.168	979.134	5.575	1856.786	5.515	1749.554	2.57	765.707	3.144	998.503	0.383	128.82	1.556	493.38	5.654	1827.423	3.656	1284.21	4.524	1528.769	5.821	1805.314	0.36	112.973	0.268	68.349	0.241	67.111	0.436	106.158	1.386	1658.865	0.224	55.603	0.258	57.52	0.295	84.509	0.313	81.071	0.37	98.003	0.348	108.148	1.126	336.428	0.618	195.424	2.134	677.51	2.2	629.092	2.515	763.622	0.577	169.562	0.428	468.735	0.399	160.794	0.379	135.482	1.941	524.219	0.603	173.949	0.832	263.894	1.02	314.355	1.596	1755.959	0.659	780.469	0.295	68.262	0.28	80.126	0.209	66.445	0.641	153.196	0.176	58.882	0.266	85.357	0.327	101.0
MAG_085	DAS	k_Bacteria;n_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium		2061921	60.3	37	0.29	96.57	0.0	0.0	25.53	7094.53	27.884	6908.311	8.883	2806.498	3.857	1010.184	29.77	8618.626	6.18	1900.6	65.294	15786.125	8.324	2541.09	2.769	855.365	9.572	3186.642	11.166	3540.908	16.661	4961.06	1.105	350.929	7.3	2453.148	3.866	1224.74	3.152	1018.632	0.851	298.781	5.012	1693.107	1.716	532.077	110.678	34686.102	43.394	11078.646	93.508	26003.896	60.857	14820.273	0.299	357.741	125.529	31127.776	153.764	34198.407	110.161	31463.119	54.909	14221.906	64.203	17008.893	101.301	31427.421	9.435	2817.308	2.321	733.769	10.751	3410.804	3.311	946.368	11.019	3344.97	9.624	2829.535	0.211	231.847	13.474	5434.308	44.257	15794.057	4.786	1292.222	4.047	1166.883	3.195	1013.45	4.056	1250.133	0.364	400.043	0.264	312.468	49.529	11446.865	9.191	2625.207	26.789	8489.044	45.779	10926.029	55.122	18402.378	6.226	1996.651	50.042	15470.452
MAG_086	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;n_unclassified Muribaculaceae;s_Muribaculaceae bacterium		2526352	46.49	335	0.492	74.72	1.25	40.0	0.676	188.097	0.38	94.208	0.431	136.443	0.198	52.12	0.269	78.043	0.318	97.853	1.09	263.738	0.334	102.075	0.332	102.718	0.327	109.019	0.345	109.591	0.333	99.372	0.347	110.28	15.166	5100.007	0.922	292.357	0.429	138.683	0.327	114.869	0.394	133.1	0.358	111.154	0.845	264.979	1.074	274.4	0.755	210.055	0.992	241.796	2.433	2912.387	1.881	466.626	7.205	1603.448	0.802	229.187	1.516	392.82	0.999	264.74	0.906	281.096	0.39	116.607	0.754	238.525	0.35	111.196	0.538	153.974	0.435	132.198	0.501	147.511	1.197	1312.572	13.084	5279.504	59.97	21415.495	0.4	108.116	0.561	161.984	0.361	114.546	0.646	199.164	2.727	3001.087	1.139	1349.406	0.15	34.748	0.371	106.19	0.134	43.478	0.271	64.746	0.377	125.865	0.439	141.016	0.59	182.495
MAG_087	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella		2671676	50.34	212	0.068	74.36	0.71	0.0	2.863	796.133	2.823	699.786	5.702	1802.271	2.609	683.685	4.212	1220.245	4.3	1323.16	1.978	478.64	10.169	3106.314	7.852	2426.809	6.514	2170.129	8.535	2708.051	9.51	2833.505	7.429	2359.774	12.03	4045.103	7.214	2287.058	9.256	2992.472	9.718	3413.938	10.596	3581.688	6.792	2106.689	2.117	663.988	2.083	532.184	1.971	548.656	1.884	459.06	11.853	14188.845	1.89	468.888	4.759	1059.296	1.676	479.09	2.373	615.115	1.681	445.671	1.972	612.133	7.571	2262.075	18.079	5718.801	9.919	3148.821	4.778	1366.525	6.149	1867.594	7.614	2239.846	27.195	29813.855	11.868	4788.929	14.486	5172.374	9.503	2567.177	5.001	1442.992	6.643	2108.011	11.114	3427.752	10.795	11877.482	26.104	30933.144	2.067	478.07	4.331	1237.924	1.726	547.399	2.889	690.021	4.611	1540.153	3.157	1012.763	1.406	434.865
MAG_088	DAS	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas	superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Caulobacterales;family:Caulobacteraceae;genus:Brevundimonas	2152764	67.92	431	0.061	70.74	2.54	20.83	0.193	53.582	0.307	76.092	0.305	96.402	0.288	75.432	0.305	88.307	0.24	73.999	0.317	76.583	0.797	243.524	1.307	403.731	1.306	434.828	0.515	163.362	1.333	396.828	1.571	498.61	0.726	244.174	1.535	486.499	1.548	500.129	1.244	436.665	1.274	430.349	2.779	861.445	0.287	89.951	0.267	68.136	0.222	61.844	0.309	75.373	0.38	454.892	0.225	55.846	0.229	50.878	0.269	76.834	0.281	72.801	0.314	83.162	0.306	95.014	0.805	240.403	0.74	234.063	1.183	375.251	0.849	242.893	0.696	211.149	1.067	313.71	0.249	273.086	1.051	423.947	0.893	318.665	1.112	300.132	0.691	199.331	1.215	385.421	0.66	203.59	0.464	510.322	0.314	372.045	0.18	41.597	0.245	69.94	0.264	83.856	0.203	48.415	0.179	59.783	0.233	74.701	0.23	71.209
MAG_089	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;n_unclassified Paludibacteraceae;s_Paludibacteraceae bacterium		3538743	44.81	555	0.104	89.01	3.5	36.36	0.191	53.141	0.546	135.508	0.21	66.524	0.35	91.733	0.195	56.474	0.306	94.037	3.823	925.444	0.164	50.221	0.159	49.262	0.206	68.668	0.216	68.465	0.199	59.423	0.196	62.155	0.348	117.213	0.262	83.182	0.201	65.008	0.243	85.302	0.247	83.453	0.161	49.932	3.124	980.234	11.351	2901.304	3.723	1036.559	4.571	1114.358	5.692	6817.984	0.355	88.094	0.379	84.345	0.194	55.385	2.181	565.399	3.338	885.444	5.196	1613.804	0.309	92.323	0.935	295.755	0.511	162.201	0.868	248.392	0.593	180.131	0.611	179.768	0.827	907.365	0.458	184.831	0.356	127.277	0.349	94.327	0.43	124.114	0.615	195.289	0.756	233.41	8.473	9327.068	0.835	989.295	0.091	21.035	0.403	115.11	0.107	33.973	1.047	250.012	0.223	74.459	0.419	134.651	2.686	831.37
MAG_090	DAS	k_Bacteria		1360067	27.74	67	0.0	89.66	0.73	50.0	0.782	217.546	1.133	281.075	6.552	2072.772	4.053	1062.996	3.155	914.752	5.629	1733.483	2.246	543.78	0.34	103.87	0.797	246.53	0.316	105.281	0.378	119.887	0.331	98.598	0.535	170.206	0.175	59.036	0.208	66.044	0.572	184.995	0.476	167.415	0.393	132.815	0.413	128.077	0.836	262.249	2.645	676.375	1.776	494.74	0.979	238.767	0.745	892.029	0.553	137.406	0.872	194.283	1.834	524.375	2.072	537.57	3.849	1021.403	1.007	312.931	0.328	97.971	0.683	216.35	0.382	121.368	1.028	294.311	0.982	298.352	0.412	121.187	2.205	2419.445	0.374	151.224	0.311	111.015	0.484	130.777	1.172	338.471	0.734	233.181	0.489	150.835	0.702	773.283	1.886	2237.12	1.96	453.716	7.072	2022.887	1.892	600.597	5.034	1203.084	2.588	865.306	8.263	2653.037	1.303	403.556
MAG_091	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		5493137	50.35	226	0.375	93.17	0.91	0.0	1.457	405.048	2.066	512.097	2.152	680.386	0.573	150.214	0.953	276.104	1.763	542.42	3.899	943.318	0.625	191.074	0.886	273.831	0.687	228.935	0.816	259.075	0.651	193.985	1.674	531.642	2.399	806.778	1.165	369.41	1.251	404.533	0.797	279.81	0.641	216.757	0.964	299.161	1.86	583.648	3.336	852.146	2.166	602.884	5.335	1300.215	0.675	808.303	2.093	519.41	3.658	814.019	1.883	538.272	4.371	1132.833	2.261	599.534	3.782	1174.14	1.523	454.978	3.166	1001.517	1.733	550.168	1.905	544.864	1.58	479.879	1.497	440.556	0.272	298.117	2.133	860.842	6.482	2314.486	2.931	791.834	1.877	541.605	2.63	834.597	5.156	1590.185	0.717	789.26	0.355	420.512	0.546	126.379	1.952	557.836	0.609	193.157	0.734	175.316	1.26	420.925	1.072	344.049	2.789	862.835
MAG_092	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae		1755218	50.63	123	0.0	86.58	0.63	0.0	3.302	918.658	4.964	1231.255	5.118	1618.648	1.631	427.678	4.587	1329.576	5.009	1542.146	11.641	2817.42	0.61	186.63	0.701	216.754	0.944	314.512	0.921	292.368	0.71	211.562	0.697	221.508	1.774	596.808	0.935	296.629	0.834	269.84	0.722	253.764	0.925	312.689	1.874	581.427	7.542	2365.925	9.235	2360.476	8.432	2347.589	12.501	3047.867	0.828	991.838	7.588	1883.55	14.537	3237.367	8.356	2388.845	13.626	3533.268	16.707	4431.158	13.67	4245.421	0.416	124.166	0.342	108.331	0.62	197.011	0.489	140.024	0.634	192.761	0.447	131.396	0.307	336.806	1.773	715.794	1.685	601.971	0.627	169.49	0.554	159.742	0.616	195.499	1.075	331.771	0.733	806.892	0.442	523.85	1.614	373.416	3.672	1049.868	1.041	330.072	1.844	440.567	2.849	952.159	3.842	1233.172	7.285	2254.317
MAG_093	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus;s_Limosilactobacillus panis		1884383	48.7	143	0.446	95.16	1.08	25.0	7.008	1949.019	8.395	2081.291	0.425	134.431	1.445	379.007	0.981	284.177	0.415	127.747	114.14	27614.894	0.132	40.381	0.074	22.932	0.112	37.187	0.175	55.588	0.106	31.492	0.1	31.884	0.455	153.069	0.259	82.155	0.136	43.968	0.065	22.912	0.086	29.075	0.102	31.675	11.086	3477.023	32.144	8213.634	16.624	4627.166	7.487	1824.796	0.068	81.975	450.447	111781.435	77.159	17172.387	0.783	224.136	44.758	11603.748	9.229	2446.827	5.844	1814.463	0.767	229.342	6.718	2124.889	1.055	335.003	1.918	548.664	1.261	383.005	1.037	305.121	0.067	73.601	61.691	24893.433	10.777	3848.151	0.16	43.229	3.766	1086.413	0.55	174.519	0.794	244.894	0.083	91.143	0.066	78.612	13.97	3231.041	0.767	219.252	1.43	453.51	1.593	380.581	0.274	91.753	1.203	386.156	16.648	5149.915
MAG_094	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		1903111	51.93	65	0.0	86.06	0.0	0.0	12.726	3539.412	18.934	4695.042	16.311	5157.307	6.067	1590.041	12.35	3579.096	18.705	5756.606	70.335	17019.603	1.372	419.037	1.346	416.09	2.285	761.344	2.339	742.36	1.847	550.413	1.691	537.415	4.474	1504.849	1.854	587.953	1.474	476.683	1.557	547.132	1.645	556.224	2.951	915.55	49.416	15499.687	54.532	13934.182	50.786	14135.473	78.263	19075.871	1.468	1758.136	28.524	7079.439	34.93	7775.427	56.453	16136.937	55.823	14471.38	57.675	15292.33	37.036	11499.42	1.101	328.998	1.095	346.612	1.604	509.168	2.49	712.383	2.201	668.555	1.479	435.322	0.459	503.077	2.477	999.955	4.585	1637.631	1.409	380.822	1.263	364.581	1.118	354.904	0.843	260.099	1.539	1694.196	0.647	767.122	8.242	1906.405	13.055	3731.87	5.623	1783.385	9.262	2212.551	14.514	4849.671	12.487	4007.129	33.944	10501.82
MAG_095	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales		2967300	50.31	237	0.117	91.45	2.12	10.0	5.229	1454.506	4.126	1022.932	6.637	2098.725	12.581	3298.569	11.847	3433.703	4.765	1466.866	0.584	141.278	81.655	24944.065	248.39	76781.306	140.242	46715.698	424.497	134692.25	151.741	45212.659	122.384	38874.455	4.053	1362.806	25.621	8121.898	79.193	25603.251	81.651	28684.385	134.354	45414.693	200.376	62151.968	0.375	117.691	0.598	152.827	0.613	170.61	0.496	120.808	1.783	2134.617	0.459	113.81	0.597	132.857	0.45	128.546	0.428	110.829	0.64	169.727	0.356	110.577	7.918	2365.648	5.008	1584.067	3.675	1166.754	4.221	1207.207	8.619	2617.616	3.352	985.942	1.503	1648.242	2.631	1061.77	1.519	542.214	8.023	2167.088	2.437	703.097	7.348	2331.764	1.816	559.891	2.053	2258.618	1.582	1874.194	17.697	4094.48	7.25	2072.931	14.674	4655.313	55.737	13315.557	3.314	1107.188	6.228	1998.825	0.596	184.55
MAG_096	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella		2601035	46.44	360	0.349	88.41	0.74	75.0	1.508	419.409	1.64	406.651	19.43	6147.87	20.351	5348.278	17.732	5143.219	19.515	6006.886	1.451	351.089	2.277	695.553	2.123	656.344	29.314	9767.535	37.524	11909.407	34.745	10355.495	39.503	12551.892	3.723	1251.986	2.142	679.2	26.615	8606.954	19.574	6878.479	17.975	6077.791	22.869	7095.32	28.679	8995.786	37.408	9559.647	34.054	9480.194	34.182	8332.623	4.658	5576.669	1.539	381.821	2.544	566.264	16.317	4665.397	12.146	3148.799	11.517	3054.562	13.328	4138.731	2.726	814.638	3.341	1056.909	49.408	15688.322	47.842	13687.722	39.486	11996.021	58.029	17076.082	9.82	10768.853	4.482	1809.039	4.855	1733.811	48.611	13134.618	27.79	8020.076	23.481	7453.397	25.639	7909.822	4.415	4858.849	8.781	10408.44	1.005	232.367	1.983	566.938	10.281	3263.547	18.546	4432.705	42.939	14347.723	20.749	6662.119	1.34	414.461
MAG_097	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;n_unclassified Paludibacteraceae;s_Paludibacteraceae bacterium		1841380	52.29	459	0.133	78.45	1.88	12.5	0.811	225.515	0.182	45.084	0.272	86.068	0.135	35.382	0.208	60.345	0.236	72.547	0.127	30.624	0.482	147.313	0.458	141.581	0.545	181.516	0.541	171.561	0.725	216.01	0.806	256.178	40.906	13753.942	0.751	238.19	0.939	303.521	0.756	265.708	0.766	258.89	0.466	144.392	0.153	48.113	0.151	38.45	0.136	37.981	0.153	37.194	1.238	1482.104	0.82	203.625	0.303	67.504	0.141	40.343	0.2	51.812	0.136	36.139	0.136	42.286	0.364	108.628	0.647	204.623	0.466	147.868	0.481	137.536	0.484	146.845	0.536	157.616	6.529	7158.283	78.18	31546.72	4.653	1661.392	0.588	159.125	0.535	154.352	0.453	143.654	0.635	195.723	1.572	1729.015	7.742	9173.992	0.115	26.625	0.198	56.638	0.107	33.803	0.173	41.245	0.259	86.464	0.227	72.747	0.1	31.015
MAG_098	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;n_unclassified Eubacteriales;s_Clostridiales bacterium		1770070	53.73	33	0.085	98.64	0.0	0.0	2.219	617.265	0.863	214.064	0.583	184.303	0.382	100.085	3.747	1086.105	0.921	283.325	0.781	188.978	1.814	554.289	1.212	374.57	11.834	3942.981	14.119	4481.281	1.785	531.93	1.111	353.006	11.653	3919.486	0.602	190.988	1.728	558.719	0.429	150.773	9.197	3109.709	2.839	880.635	0.836	262.122	0.782	199.8	1.097	305.233	2.124	517.495	0.757	906.36	2.44	605.726	3.158	702.817	0.81	231.563	1.069	277.068	0.828	219.547	0.723	224.35	0.305	91.151	0.323	102.345	0.385	122.267	0.563	161.149	0.427	129.619	0.345	101.466	0.605	663.422	3.57	1441.323	36.549	13054.27	0.415	111.984	0.35	101.011	0.389	123.333	0.379	116.939	0.94	1034.052	1.156	1370.462	0.464	107.372	0.474	135.461	2.066	655.247	1.573	375.829	0.588	196.486	0.827	265.402	0.407	125.871
MAG_099	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		2434795	51.58	532	0.014	89.97	4.19	21.05	1.15	319.901	1.834	454.614	2.189	692.248	2.208	578.886	0.997	288.925	1.851	569.764	5.986	1449.019	65.209	19921.598	17.475	5401.865	6.135	2043.705	19.084	6055.675	38.663	11520.477	84.251	26762.918	71.691	24108.435	30.589	9696.423	45.8	14808.681	30.0	10540.108	20.875	7056.746	26.853	8329.408	0.479	150.38	1.984	507.295	9.16	2549.319	0.309	75.38	2.409	2883.254	2.052	509.204	0.921	204.931	0.781	223.33	0.434	112.573	1.746	462.839	0.788	244.65	256.97	76777.739	79.196	25052.571	13.887	4408.302	56.688	16216.088	343.789	104424.573	5.454	1604.759	1.838	2015.927	97.098	39185.139	31.149	11123.247	110.453	29838.904	39.588	11421.675	221.23	70207.793	6.167	1902.038	2.307	2537.866	1.681	1992.186	5.617	1299.482	1.319	376.875	0.353	112.07	1.707	407.921	1.458	487.295	3.845	1233.975	5.67	1755.043
MAG_100	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae;g_Enterocloster		5473582	56.04	131	0.0	90.54	4.35	0.0	1.969	547.77	4.016	995.969	1.868	590.964	1.546	406.114	2.756	799.065	3.125	962.065	3.582	867.02	0.427	130.683	1.992	615.884	1.608	536.057	2.079	659.839	1.649	491.546	3.911	1242.473	2.27	763.752	1.787	566.946	1.622	524.601	2.345	824.369	1.512	511.361	2.99	927.658	2.947	924.405	2.509	641.637	3.288	915.466	5.017	1223.175	1.199	1436.833	1.536	381.524	2.901	646.11	3.31	946.324	2.914	755.54	3.601	955.152	3.386	1051.561	2.132	637.47	1.347	426.3	3.791	1203.896	0.749	214.585	2.123	645.112	0.956	281.547	0.382	420.005	1.285	518.844	1.69	604.152	2.065	558.328	0.571	165.172	2.185	693.604	4.7	1449.798	1.313	1447.167	0.532	632.729	0.204	47.526	2.675	764.886	1.043	331.841	1.403	335.471	2.474	827.083	3.372	1082.687	3.093	957.085
MAG_101	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		1995030	56.64	442	0.178	77.3	3.5	40.0	2.912	809.669	5.001	1239.425	5.059	1598.945	3.409	893.299	4.822	1397.147	4.615	1419.951	4.952	1197.795	29.305	8949.67	20.074	6203.232	29.748	9905.673	33.708	10691.493	39.991	11912.36	38.371	12184.376	42.32	14226.421	25.901	8208.697	21.757	7031.344	29.073	10209.857	23.519	7946.968	31.839	9871.952	3.173	994.689	4.103	1048.006	4.438	1234.726	4.967	1209.922	8.709	10422.927	1.932	479.264	2.501	556.476	2.796	798.984	2.444	633.271	3.396	899.95	2.686	833.377	12.002	3584.184	25.357	8018.44	7.933	2517.183	13.168	3764.915	24.634	7479.312	9.976	2933.666	17.967	19694.549	20.956	8453.031	16.402	5854.117	10.859	2931.92	6.339	1828.255	11.933	3785.524	4.838	1491.743	11.116	12226.955	26.132	30961.141	3.106	718.288	5.634	1610.093	2.108	668.33	6.56	1566.541	4.725	1578.057	6.604	2118.841	2.366	731.516
MAG_102	DAS	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria	superkingdom:Bacteria;phylum:Proteobacteria	891067	42.52	64	0.156	70.61	0.23	0.0	0.075	20.899	5.913	1466.013	1.034	326.975	1.649	432.321	3.634	1053.02	2.18	670.71	0.054	13.111	67.379	20582.849	76.104	23524.21	87.422	29120.063	40.133	12733.195	18.794	5599.33	53.48	16986.412	0.188	63.364	96.621	30630.548	16.803	5431.972	15.738	5528.25	54.727	18497.461	64.448	19988.809	0.049	15.256	0.145	37.028	0.053	14.661	0.052	12.715	0.774	926.439	0.025	6.244	0.033	7.318	0.161	46.119	0.051	13.259	0.084	22.24	0.09	28.121	1.129	337.22	0.428	135.359	0.284	90.28	1.414	404.344	0.27	81.852	0.197	58.054	1.796	1968.606	0.05	20.042	0.036	12.942	1.981	535.055	0.263	75.857	0.42	133.334	0.771	237.832	0.977	1075.424	2.479	2937.733	6.542	1513.011	3.492	997.907	6.372	2020.798	1.729	413.015	0.259	86.537	2.581	828.142	0.213	65.805
MAG_103	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes	1787960	42.03	656	0.162	84.32	1.26	50.0	0.632	175.736	0.341	84.528	0.38	120.168	0.309	80.963	0.335	96.903	0.372	114.568	0.428	103.578	2.341	715.503	0.314	97.113	0.861	286.886	0.458	145.218	0.395	117.611	0.324	103.068	0.624	209.887	0.608	193.0	1.218	394.022	0.439	154.288	0.321	108.38	0.36	111.796	0.439	137.746	0.401	102.457	0.372	103.526	0.512	124.717	0.549	657.126	0.551	136.721	1.092	243.192	0.272	77.817	0.662	171.692	0.486	129.013	0.366	113.544	0.247	73.85	0.312	98.649	0.287	91.127	0.28	80.007	0.605	183.745	0.46	135.238	0.239	261.962	2.297	927.489	13.602	4860.072	0.363	97.988	0.648	187.094	2.153	683.525	0.43	132.739	0.595	655.573	0.312	370.158	0.301	69.614	0.357	102.061	0.261	82.697	0.281	67.081	0.385	128.767	0.327	104.991	0.312	96.55
MAG_104	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		2125922	49.54	110	0.448	90.0	0.0	0.0	22.126	6155.211	64.984	16115.999	149.945	47414.552	50.233	13169.807	84.263	24421.547	92.016	28322.735	395.619	95738.447	2.323	710.233	2.697	834.332	7.504	2501.017	4.122	1308.58	2.307	687.83	2.769	879.988	5.246	1764.784	2.598	824.102	3.963	1282.354	3.169	1113.636	3.244	1097.206	5.359	1662.88	165.274	51844.956	261.766	66890.747	258.123	71852.591	612.532	149307.931	1.552	1858.706	138.908	34479.861	126.992	28270.9	313.404	89592.986	438.791	113756.312	350.248	92879.575	246.476	76539.139	7.7	2301.17	3.103	981.96	3.873	1230.047	7.495	2144.798	10.021	3044.809	7.575	2229.68	0.503	551.603	7.841	3165.444	14.931	5334.109	4.886	1320.685	7.043	2033.031	5.618	1783.58	3.828	1181.243	1.593	1753.348	0.68	806.83	32.406	7497.327	72.068	20604.963	49.618	15741.353	51.325	12262.44	67.175	22449.092	85.375	27402.469	238.357	73757.2
MAG_105	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae;n_unclassified Lachnospiraceae;s_Lachnospiraceae bacterium		1826996	43.49	306	0.0	86.35	0.0	0.0	4.082	1135.408	3.925	973.297	6.601	2087.374	4.222	1107.035	5.311	1539.038	6.556	2017.888	7.355	1779.918	0.547	167.198	1.06	327.889	0.809	269.525	1.211	384.333	0.73	217.686	0.986	313.177	0.781	262.67	0.571	181.197	1.2	388.037	0.706	248.221	0.913	308.759	1.118	346.98	7.617	2389.586	6.439	1645.607	6.169	1717.405	5.661	1380.085	1.564	1873.608	1.326	329.12	9.058	2016.404	4.491	1283.941	8.999	2332.865	6.174	1637.347	4.365	1355.437	0.686	204.909	0.533	168.824	0.671	213.171	1.008	288.426	0.865	262.669	0.649	191.048	0.556	609.73	0.507	204.809	1.019	363.913	0.419	113.159	0.657	189.613	0.37	117.464	0.37	114.103	1.599	1760.637	0.837	992.571	2.097	485.121	3.969	1134.764	4.403	1396.623	5.702	1362.156	6.41	2142.274	7.203	2311.905	2.809	869.388
